ID,Comprende los objetivos del equipo y los objetivos de la empresa.,Ve cómo la contribución personal impacta el negocio.,Toma medidas basadas en la comprensión de las necesidades del cliente y del consumidor.,Pregunta activamente para aprender sobre el negocio para tomar decisiones apropiadas,Comprende el impacto de nuestras operaciones en la comunidad.,Participa en actividades dentro de la comunidad.,Asume la responsabilidad de sus propias acciones y consecuencias.,Muestra congruencia en palabras y acciones.,Vive los valores y principios de Nestlé.,Actúa teniendo en cuenta la reputación y el mejor interés de la organización.,Interactúa con integridad y honestidad.,Admite errores.,Logra resultados en el cumplimiento de los Principios empresariales corporativos de Nestlé.,Muestra un impulso para alcanzar objetivos ambiciosos de desempeño y estándares de calidad.,Planea y prioriza el trabajo de manera efectiva.,Aprovecha cada oportunidad para hacer más de lo esperado.,No duda en actuar.,Persigue objetivos con energía y conduce hasta su finalización.,Asume la responsabilidad de entregar los resultados esperados (qué y cómo).,Busca activamente comentarios de otros.,Crea y ejecuta planes de desarrollo personal.,Aprovecha todas las oportunidades para aprender y crecer.,Aprende de los éxitos y errores.,Tiene recursos para perseguir objetivos de aprendizaje.,"Tiene una gran autoconciencia personal: fortalezas, debilidades, oportunidades y límites.",Obtiene la confianza y el apoyo de los demás.,Está preparado para hacer compromisos para lograr los objetivos del grupo.,"Contribuye activamente con ideas, energía y el deseo de tener éxito como equipo.",Influye sin autoridad.,Se interesa y escucha atentamente las ideas de los demás.,Funciona a través de desacuerdos sin dañar las relaciones.,Anticipa problemas futuros y trabaja para minimizarlos o prevenirlos.,"Afronta nuevos problemas, abre nuevos caminos y desarrolla planes de contingencia.",Inicia y contribuye a la innovación y la mejora continua.,Es de mente abierta hacia nuevas y diferentes formas de hacer las cosas.,"Desafía constructivamente el ""por qué"" y pregunta ""por qué no"".",Actúa de manera decisiva y proactiva.,Comprende los objetivos del equipo y los objetivos de la empresa._AUTOEVALUCIÓN,Ve cómo la contribución personal impacta el negocio._AUTOEVALUCIÓN,Toma medidas basadas en la comprensión de las necesidades del cliente y del consumidor._AUTOEVALUCIÓN,Pregunta activamente para aprender sobre el negocio para tomar decisiones apropiadas_AUTOEVALUCIÓN,Comprende el impacto de nuestras operaciones en la comunidad._AUTOEVALUCIÓN,Participa en actividades dentro de la comunidad._AUTOEVALUCIÓN,Asume la responsabilidad de sus propias acciones y consecuencias._AUTOEVALUCIÓN,Muestra congruencia en palabras y acciones._AUTOEVALUCIÓN,Vive los valores y principios de Nestlé._AUTOEVALUCIÓN,Actúa teniendo en cuenta la reputación y el mejor interés de la organización._AUTOEVALUCIÓN,Interactúa con integridad y honestidad._AUTOEVALUCIÓN,Admite errores._AUTOEVALUCIÓN,Logra resultados en el cumplimiento de los Principios empresariales corporativos de Nestlé._AUTOEVALUCIÓN,Muestra un impulso para alcanzar objetivos ambiciosos de desempeño y estándares de calidad._AUTOEVALUCIÓN,Planea y prioriza el trabajo de manera efectiva._AUTOEVALUCIÓN,Aprovecha cada oportunidad para hacer más de lo esperado._AUTOEVALUCIÓN,No duda en actuar._AUTOEVALUCIÓN,Persigue objetivos con energía y conduce hasta su finalización._AUTOEVALUCIÓN,Asume la responsabilidad de entregar los resultados esperados (qué y cómo)._AUTOEVALUCIÓN,Busca activamente comentarios de otros._AUTOEVALUCIÓN,Crea y ejecuta planes de desarrollo personal._AUTOEVALUCIÓN,Aprovecha todas las oportunidades para aprender y crecer._AUTOEVALUCIÓN,Aprende de los éxitos y errores._AUTOEVALUCIÓN,Tiene recursos para perseguir objetivos de aprendizaje._AUTOEVALUCIÓN,"Tiene una gran autoconciencia personal: fortalezas, debilidades, oportunidades y límites._AUTOEVALUCIÓN",Obtiene la confianza y el apoyo de los demás._AUTOEVALUCIÓN,Está preparado para hacer compromisos para lograr los objetivos del grupo._AUTOEVALUCIÓN,"Contribuye activamente con ideas, energía y el deseo de tener éxito como equipo._AUTOEVALUCIÓN",Influye sin autoridad._AUTOEVALUCIÓN,Se interesa y escucha atentamente las ideas de los demás._AUTOEVALUCIÓN,Funciona a través de desacuerdos sin dañar las relaciones._AUTOEVALUCIÓN,Anticipa problemas futuros y trabaja para minimizarlos o prevenirlos._AUTOEVALUCIÓN,"Afronta nuevos problemas, abre nuevos caminos y desarrolla planes de contingencia._AUTOEVALUCIÓN",Inicia y contribuye a la innovación y la mejora continua._AUTOEVALUCIÓN,Es de mente abierta hacia nuevas y diferentes formas de hacer las cosas._AUTOEVALUCIÓN,"Desafía constructivamente el ""por qué"" y pregunta ""por qué no""._AUTOEVALUCIÓN",Actúa de manera decisiva y proactiva._AUTOEVALUCIÓN,Date,Global Pay Grade,Function,Position,Technical Entry Date (date format),Age,PotencialT,DesempeñoT,Desempeño,Potencial
10125388,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,3,3,3,4,3,4,4,3,3,4,4,3,4,3,4,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,3,4,4,4,3,3,4,2021-04-30,J,Marketing & Sales,Especialista Servicios Marketing,5111,40-44,2,1,2,2
10125468,4,2,3,3,2,2,4,3,2,3,4,4,2,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,2,2,2,3,2,2,2,3,3,3,3,3,3,2,2,4,4,3,3,4,4,3,3,3,3,3,3,3,2,3,3,4,3,3,2,3,3,2,2,2,3,3,3,3,3,3,2021-04-30,L,Operations,Tecnico Soporte Linea,4750,30-34,2,2,2,2
10127354,3,3,3,2,3,3,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,4,3,4,4,4,3,4,2021-04-30,L,Operations,Tecnico Aseguramiento Calidad,4876,30-34,2,3,2,2
10132433,4,4,4,3,4,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,2021-04-30,J,Operations,Especialista Instrumentacion y Control,4648,30-34,2,2,2,2
10134681,3,3,3,2,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,3,3,3,3,3,3,4,4,3,3,3,4,2,3,3,3,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,2021-04-30,I,Human Resources,Coordinador Educacion y Entrenamiento,5064,35-39,2,2,3,2
10136219,4,4,3,3,4,4,3,2,3,4,3,3,3,3,2,3,3,3,2,3,4,3,3,3,3,3,3,3,4,3,4,3,2,2,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,3,4,3,4,4,4,3,4,4,4,3,4,3,4,2021-04-30,J,Operations,Especialista de Calidad,5050,35-39,2,2,2,2
10137051,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,4,4,4,4,3,4,4,3,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,3,2,3,4,4,3,3,3,3,3,3,4,3,3,3,3,3,2,3,2021-04-30,I,Operations,Coordinador Resurtido,5050,35-39,2,1,2,2
10140347,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,3,4,4,4,3,3,4,4,4,4,4,4,3,3,4,4,3,3,3,4,4,3,3,3,4,3,4,4,4,4,2021-04-30,J,Operations,Especialista Instrumentacion y Control,5005,45-49,2,1,3,2
10143902,4,3,3,3,3,2,4,3,4,3,4,3,3,3,3,2,3,3,2,2,3,4,3,4,3,3,3,3,3,4,3,3,2,3,4,4,3,4,4,3,3,3,3,4,4,4,4,4,4,4,3,3,4,4,3,3,4,3,4,4,3,3,4,3,3,3,4,3,3,3,2,4,3,3,2021-04-30,L,Operations,Tecnico MANTO Mecanico,4948,30-34,2,2,2,2
10144556,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,4,3,3,4,3,3,2,4,4,3,3,4,3,4,4,2,2,3,2,3,2,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,3,3,3,3,3,2021-03-31,J,Operations,Especialista MRP,5008,35-39,1,1,2,1
10146951,4,4,3,3,4,3,3,4,4,4,4,4,3,3,3,4,4,3,4,3,3,4,4,3,3,4,4,4,4,4,3,3,3,3,4,4,3,3,4,4,3,4,3,4,3,4,4,4,3,4,4,4,4,3,4,3,3,4,4,4,4,3,4,4,4,3,4,3,3,4,3,4,4,4,2021-04-30,J,Operations,Especialista MANTO Fabricacion,4974,35-39,2,2,2,2
10147495,3,3,3,4,4,3,3,4,4,3,4,4,3,4,3,3,4,3,4,3,3,3,3,3,3,4,4,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,K,Operations,Analista Soporte Almacen,4875,35-39,2,2,2,2
10147560,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,3,4,3,3,4,4,4,4,4,4,4,3,3,3,3,3,4,4,3,3,4,4,4,3,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,3,4,2021-04-30,K,Operations,Analista de Mantenimineto,4987,40-44,3,2,3,3
10151224,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,4,4,3,2,1,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,3,3,2021-04-30,K,Operations,Analista Control de Stock,4957,40-44,2,2,3,2
10157505,4,4,2,3,4,4,2,2,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,3,4,3,3,4,3,3,4,4,3,4,4,3,4,3,3,4,4,4,4,4,3,3,4,4,3,3,3,4,3,4,3,3,3,3,3,3,4,3,3,3,3,2,3,4,4,2,3,4,2021-04-30,J,Operations,Especialista MANTO Fabricacion,4927,55-59,2,1,2,1
10165247,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2021-04-30,I,Operations,Coordinador MANTO Fabricacion,4883,35-39,2,2,2,2
10165714,1,1,2,3,2,3,1,2,2,3,2,2,2,2,2,2,1,3,1,3,3,3,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,3,4,4,4,4,3,4,3,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,3,4,3,3,4,2,3,4,4,4,4,4,2020-01-31,K,Marketing & Sales,Analista Servicio Tecnico,1611,35-39,2,1,2,1
10166200,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,3,3,4,4,3,4,3,4,3,4,4,3,3,4,4,4,4,4,4,3,3,3,4,4,4,2020-01-31,J,Operations,Especialista Almacen,4883,35-39,2,2,2,2
10167396,3,4,3,3,3,2,4,4,4,3,4,3,3,3,4,4,3,3,3,3,3,2,3,3,3,4,4,3,4,3,4,3,2,3,3,3,4,4,4,4,4,3,2,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,2021-04-30,J,Operations,Especialista MANTO Fabricacion,4872,35-39,3,3,2,3
10167413,4,4,4,3,4,4,4,4,3,4,4,4,3,3,4,4,4,4,4,3,3,4,4,3,3,4,4,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,2021-04-30,J,Operations,Especialista MANTO Fabricacion,4872,35-39,3,2,3,2
10167774,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4,3,4,2021-04-30,J,Marketing & Sales,Asesor Nutricional SR,4867,35-39,3,2,2,2
10168139,2,2,3,2,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,2,3,3,2,2,4,4,3,3,4,3,4,4,4,4,4,4,3,4,4,3,4,3,3,3,3,4,4,4,4,4,4,3,3,4,3,4,3,4,4,3,3,2021-04-30,L,Operations,Tecnico MANTO Mecanico,4867,40-44,2,1,2,2
10168513,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,2,3,3,3,4,3,4,4,3,4,3,4,4,3,4,3,3,2,3,2,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,4,3,4,3,3,3,4,3,3,3,3,3,4,3,4,2,4,3,2021-04-30,J,Marketing & Sales,Asesor Nutricional SR,4867,35-39,2,2,2,3
10170383,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,4,3,4,2,3,3,3,3,4,4,3,3,4,4,4,3,3,4,3,3,4,1,3,3,4,4,4,4,3,3,4,4,4,4,3,2021-04-30,K,Operations,Analista Instrumentacion y Control,1095,40-44,2,1,2,1
10171259,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,3,4,3,4,3,4,4,3,4,3,4,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,3,4,3,4,4,4,3,4,3,4,4,4,4,3,3,4,3,4,2021-04-30,J,Marketing & Sales,Asesor Nutricional SR,4852,50-54,3,1,2,2
10171714,2,3,2,3,2,3,3,3,3,3,3,3,3,2,3,2,2,3,2,3,3,3,3,3,3,3,3,2,2,3,3,2,2,2,3,3,2,4,3,2,2,4,2,4,4,4,4,4,4,1,2,3,2,2,3,2,2,2,2,3,3,3,3,3,3,2,4,4,2,2,1,3,2,3,2021-04-30,J,Marketing & Sales,Especialista Marketing Activator,4852,45-49,1,2,2,2
10171716,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,H,Marketing & Sales,Gerente de Distrito NN,4852,40-44,3,2,2,1
10172134,4,4,4,4,3,2,3,3,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,3,3,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,2,4,4,3,2021-04-30,I,Operations,Coordinador Socio de Negocio,4852,35-39,2,3,3,3
10172226,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,4,4,3,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,I,Operations,Coordinador Planeacion Distribucion,4852,40-44,3,2,3,3
10176660,4,3,3,4,3,3,3,3,4,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,J,Marketing & Sales,Asesor Nutricional SR,4822,40-44,2,3,2,3
10177788,3,3,3,4,4,3,4,4,3,3,4,4,4,3,4,3,4,4,4,3,3,3,4,3,3,4,4,3,4,4,3,3,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,2021-04-30,J,Operations,Especialista Bodegas y Transportes,4818,35-39,2,2,2,2
10179685,4,4,4,4,4,3,3,4,4,4,4,2,4,4,3,3,4,3,3,3,3,3,4,3,4,3,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,3,3,4,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,2021-04-30,J,Operations,Especialista MRP,3740,40-44,3,2,3,2
10179763,3,4,4,3,4,3,3,3,3,3,3,4,4,4,3,4,4,4,4,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,3,4,4,4,3,4,3,4,4,4,2021-04-30,K,Operations,Analista Dibujante,4789,30-34,2,3,3,2
10179797,4,3,4,3,4,4,3,3,4,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,4,4,3,2,4,3,3,4,3,4,4,4,3,3,2,2,3,3,3,4,2,2,4,2,4,4,3,3,4,4,4,3,2,2,3,4,3,2021-04-30,J,Marketing & Sales,Asesor Nutricional SR,4805,50-54,2,2,2,2
10181764,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,3,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,3,4,4,4,4,3,4,4,3,2021-04-30,I,Operations,Coordinador Planeacion Produccion,4791,40-44,3,2,2,3
10182474,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,2,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,2021-04-30,J,Marketing & Sales,Asesor Nutricional SR,4791,35-39,2,2,2,2
10182480,3,4,3,4,3,3,4,4,4,4,4,4,3,3,4,3,4,3,3,3,4,4,3,4,3,3,4,4,4,4,3,3,3,4,4,3,4,4,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,3,4,3,4,4,4,4,3,4,2021-04-30,J,Marketing & Sales,Asesor Nutricional SR,4791,40-44,3,2,2,2
10182486,3,2,4,3,3,3,4,4,4,4,4,4,4,4,3,4,3,3,4,4,3,4,4,3,4,4,4,3,4,4,4,3,3,3,4,4,4,4,4,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,4,4,4,3,4,4,4,4,4,4,3,3,3,3,4,3,2021-04-30,J,Marketing & Sales,Asesor Nutricional SR,4791,35-39,2,2,2,2
10185601,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,4,2,4,4,3,3,4,4,4,3,4,3,4,4,1,1,1,1,3,4,3,3,3,4,3,3,3,3,4,2021-04-30,J,General Services,Especialista  Chef,4776,40-44,2,2,2,2
10185612,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4,4,3,3,4,4,4,3,3,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,3,3,4,4,4,2021-04-30,J,Operations,Especialista Ingenieria Empaque,4776,45-49,3,1,3,3
10186693,4,3,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,4,4,3,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,I,Operations,Coordinador Proyectos Ingenieria,4659,35-39,3,2,2,3
10189106,3,3,2,2,3,3,2,3,3,3,4,2,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,2,3,3,3,3,2,3,3,3,2,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,4,3,3,4,4,4,3,3,3,3,3,3,4,3,3,2021-04-30,I,Operations,Coordinador MRP,4761,45-49,2,2,2,2
10190749,4,4,4,4,4,2,4,4,4,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,4,3,4,3,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,4,4,4,4,3,4,4,3,4,4,3,4,4,4,3,3,2021-04-30,I,Operations,Coordinador Compras Estrategicas,4742,35-39,2,2,3,2
10194103,2,2,4,3,3,3,4,4,4,4,4,4,3,4,2,3,4,4,4,4,3,3,4,3,2,4,3,4,4,4,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,J,Marketing & Sales,Especialista Cuentas Clave,4728,45-49,2,2,2,2
10196461,3,3,2,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,4,3,2,3,2,4,3,3,4,4,4,3,3,3,4,3,3,3,3,3,4,4,4,4,4,4,3,3,4,3,3,3,3,4,4,3,2021-04-30,I,Operations,Coordinador Proyectos Ingenieria,4126,35-39,2,2,2,2
10197186,3,3,3,2,3,2,3,4,4,4,4,4,2,3,3,3,3,2,2,3,2,3,3,2,3,4,3,3,4,4,4,2,2,3,3,2,2,4,4,3,3,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,2021-04-30,I,Operations,Quality Assurance Coordinator,4714,35-39,1,2,2,1
10198561,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,2,3,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,3,4,4,3,4,3,3,3,4,4,3,4,2021-04-30,I,Operations,Hygienist Coordinator,4699,35-39,3,2,3,2
10199717,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,3,3,4,3,4,4,4,3,3,4,4,4,4,3,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,4,3,4,4,4,3,3,3,4,3,4,4,4,3,3,4,3,4,4,3,4,3,4,2021-04-30,K,Marketing & Sales,Analista Cuentas Clave,4698,35-39,3,1,3,2
10199723,4,3,3,2,3,2,3,3,3,3,4,3,4,4,2,3,3,4,3,2,3,3,4,3,3,3,3,2,3,3,2,3,3,3,2,3,4,4,4,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,3,4,4,4,3,3,4,4,4,4,4,4,2021-04-30,I,Marketing & Sales,Coordinador Cuentas Clave,4698,40-44,2,2,2,2
10200432,4,3,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4,3,4,3,4,4,4,3,4,4,3,4,4,4,4,4,4,4,3,3,4,4,3,4,4,3,4,4,3,4,3,3,4,4,4,4,4,4,4,4,4,4,2021-04-30,H,Operations,Jefe Proyectos Ingenieria,4698,40-44,2,2,2,2
10200780,4,4,3,4,3,3,4,4,3,4,4,4,4,4,3,4,4,4,4,4,2,3,3,3,3,4,3,4,1,4,3,4,4,3,4,4,4,3,4,4,3,4,3,4,4,4,4,4,4,3,3,4,4,4,3,3,3,2,3,4,3,3,3,4,3,4,3,3,4,3,4,4,3,3,2020-01-31,I,Operations,Coordinador MANTO Fabricacion,4538,35-39,2,1,2,2
10201019,3,3,4,4,3,2,4,4,4,4,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,4,4,4,3,3,3,3,3,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,4,2021-04-30,K,Marketing & Sales,Vendedor Mayoreo,4761,35-39,3,2,3,2
10201453,4,4,3,4,3,2,4,4,4,4,4,4,4,4,3,3,3,3,4,2,4,4,4,4,4,4,4,3,3,4,3,4,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-04-30,J,Operations,Especialista Fabricacion,4684,30-34,2,2,3,2
10201875,4,2,2,1,3,3,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,3,2,2,1,1,1,1,1,1,4,4,4,3,4,4,4,3,4,4,4,4,4,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,2,4,3,3,3,3,4,2,3,2021-04-30,I,Operations,Coordinador Mantenimiento y Reparaciones,4684,35-39,2,1,2,2
10202594,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3,4,4,3,3,4,4,4,4,4,3,4,3,4,4,3,4,2021-04-30,J,Legal,Asistente Ejecutiva VP,4684,45-49,3,1,3,2
10206402,3,3,3,2,3,3,3,3,4,3,4,3,4,2,2,3,3,3,3,3,2,2,3,3,3,4,4,3,4,3,4,4,3,3,3,3,3,3,3,4,3,3,4,4,3,4,4,4,4,4,4,3,3,4,3,4,3,4,3,4,3,4,3,4,3,3,3,3,4,3,4,4,4,4,2021-04-30,L,Operations,Tecnico Aseguramiento Calidad,4663,30-34,2,1,2,2
10207549,3,3,2,2,2,3,3,3,3,3,3,4,3,3,2,3,2,2,2,3,2,2,2,2,2,3,3,3,2,4,3,2,2,3,3,2,3,4,4,3,3,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,3,3,3,4,3,3,4,4,3,3,4,3,3,3,3,3,3,3,2021-04-30,K,Operations,Analista Almacen Tecnico,4651,35-39,2,1,2,1
10207919,4,4,3,2,4,3,4,4,4,3,4,4,4,2,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,2,3,3,4,4,4,3,4,4,4,2,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,3,4,3,2,3,4,3,1,1,2,3,3,2021-04-30,K,Marketing & Sales,Vendedor Mayoreo,4651,50-54,2,1,3,2
10208315,4,4,4,4,4,2,4,4,3,3,4,4,4,4,4,3,4,4,4,3,3,3,4,3,4,4,4,4,4,3,3,4,4,3,4,3,4,4,4,3,3,4,3,4,3,4,3,4,3,4,4,4,3,4,4,4,2,3,4,4,3,3,3,3,3,2,3,2,4,4,3,3,3,4,2021-04-30,I,Operations,Coordinador Bodegas y Transportes,4653,35-39,3,2,3,3
